Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Bwd IAT Tot,Bwd IAT Mean,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.35-77.164.102.123-21614-22-17,192.168.10.35,22110,77.164.102.123,21,17,7/11/2017 15:36:50 AM,32913989,174,187,69950,206770,726,114,737.2035503254042,163.7746934461546,1183,338,890.5638730166811,485.3694170038898,9798133.55597734,2324.927192289967,6877514.2802093895,3130609.4438856565,33138823.329774152,4905890.442172209,80321575.46102501,585950.1234753212,81924534.86002162,476664.68079684343,0,0,0,0,5460,5790,4.464501620034415,10.106431813891287,14,543,376.22638025463334,280.5646395047623,89075.9392903987,1,1,0,156,175,0,0,0,4.057867605321597,107.83869830472412,1459.9663,710.2809987535252,175,82484,208,218539,53199,54919,146,10,7818573.469521288,2988985.8227234753,91109831.62265947,4053587.9495732537,64829851.329847425,6455155.756480412,778795677.2230116,39913950.09095694,BENIGN
192.168.3.189-193.197.214.244-2628-443-17,192.168.3.189,1827,193.197.214.244,566,17,7/12/2017 10:25:23 AM,1658528,245,404,75689,165822,1249,377,582.5198361582844,1.2781,1021,150,380.35401319645314,51.118075349741964,4968830.344640599,893.9569067224692,8561993.529385839,7130793.537621977,34832758.15537682,1549853.0052592577,61086115.39756155,391658.4982231524,49837392.76400973,147361.77508151968,0,0,0,0,7292,12715,119.66478129942894,212.39247694648512,22,293,28.585215493687812,0.7068,0.4996,1,0,1,171,63,0,0,0,2.424111644854181,311.8940005819817,387.0680294850384,1404.654024417899,223,87475,424,159886,26683,55530,120,8,9719648.684258394,5884224.617285959,42792805.388014935,3010082.3806084804,61064498.65957871,38526614.9779354,614016633.9837198,32907495.670578584,BENIGN
192.168.10.149-85.6.138.119-2387-443-6,192.168.10.149,3063,85.6.138.119,782,6,7/11/2017 17:43:24 AM,103631211,270,357,189992,34007,1248,630,776.4598985038381,535.613094851648,1017,530,854.3732842557446,768.855198809119,3713815.6276393337,3218.509674743571,2337586.290224607,1868178.990503918,61475022.40077274,511835.35915817774,24897870.01625,405398.92722566664,16546525.586230125,1398.2165,0,0,0,0,8537,11284,4.6055734837717175,6.69233197676219,58,789,475.8839397927034,6.006907153598178,3965.237557769842,1,1,1,86,151,0,0,0,0.4615401521549488,430.8063183777674,795.9509808871765,202.29898378298532,241,182594,344,22655,16911,2106,189,18,1508650.3472728902,513140.38643215434,9098741.507170089,1430800.535773133,94472011.3679036,73255842.51361038,298725691.07250106,15067660.13476072,BENIGN
192.168.9.142-153.206.244.152-9384-80-6,192.168.9.142,9263,153.206.244.152,737,6,7/10/2017 10:24:36 AM,98678006,126,41,209027,18763,550,436,484.62651763333236,110.14725573693508,766,451,618.560111146899,162.56942547071773,4401131.516769663,4623.745238300862,8669334.106189558,7211923.214011821,37632096.85476456,7542798.085949884,94714880.97921865,424635.5589014676,39417124.40051151,1357032.851636927,0,0,0,0,4284,960,0.0152,0.8885373722879852,60,240,63.281516949801514,0.7068,6173.14493829675,1,0,0,21,57,0,0,0,3.6756471281221486,575.3372079555318,726.9766352833773,1270.3208718619364,134,185388,42,30954,57071,17912,118,39,5116634.980470715,5155886.479166524,89920455.68574047,3492953.648884927,40863399.89432804,24864624.46406105,914820389.9529917,28545398.244912237,BENIGN
192.168.1.236-39.247.91.187-9414-8080-6,192.168.1.236,10431,39.247.91.187,8269,6,7/11/2017 15:42:54 AM,25149580,59,215,1209,313855,652,226,599.4458365509588,431.9599873693949,257,117,213.81652292401048,110.16586074759114,6320404.87051231,356.18808784194914,9886820.690584479,8838472.247881537,28833377.728287674,1957964.1885645653,60736458.09168458,1135413.2059249976,33562936.00562773,235345.7749393999,0,0,0,0,1668,6754,0.0152,5.670703064666478,38,1363,288.1042093686686,168.76764647091434,40118.5389221541,0,1,0,58,17,0,0,0,4.318014155405675,785.8189482965187,561.4903778723948,1052.7162267634565,74,144,220,315955,46184,27801,51,23,1486505.7696672808,107680.84183703586,71058023.17455165,1155271.8264758608,23839260.450615086,15177468.450872425,901465355.5159036,12955854.541738305,BENIGN
192.168.8.251-139.150.221.115-38345-21-17,192.168.8.251,37882,139.150.221.115,487,17,7/7/2017 9:33:30 AM,20493367,225,444,26849,27555,253,165,257.20360482140916,103.20085863632221,1425,265,300.06225349928974,82.02447075731898,2931199.454631911,4842.396968137383,2778613.1274024113,1360213.197717977,95203953.05185294,1050994.1665611183,25189271.425419256,50632.53490905382,32504802.89565002,1398.2165,0,0,0,0,6474,14480,13.75269479796173,17.844964998138604,59,132,70.64278246789026,74.21415472228367,3926.8700658822518,1,1,1,38,309,0,0,0,0.6579660786814712,352.75237369031623,525.5253898396464,854.226271553716,225,32502,448,39504,60670,17357,84,35,7711647.124645469,1448578.8048040012,84236723.12627427,1059054.163843431,1702358.2758230092,33435.2329,928956993.6575351,1454723.713206557,BENIGN
192.168.8.9-134.104.217.143-49399-3306-6,192.168.8.9,49102,134.104.217.143,3416,6,7/11/2017 12:18:54 AM,70865675,270,325,204394,205600,1219,1003,1066.6618980777264,1016.9318726976518,1460,463,848.2057155332384,791.8668750760318,7851920.667033435,3621.242960237113,2736377.883016043,1143051.8123030735,76260379.57214019,332856.7454591748,85882064.33917451,406696.1399519644,97444554.58093274,92706.34584424141,0,0,0,0,8948,9660,10.490776171864088,6.558163878586992,32,482,393.11244125934195,79.87225756168355,20761.386952955563,0,1,1,116,74,0,0,0,2.748523622720702,836.4696513945566,1068.1374089344947,259.7082690256318,273,200740,319,202363,7994,15445,94,17,8800786.455681583,5820600.798636788,67231740.33262643,5477311.15362978,6553905.5351665355,3684486.6611971953,900421021.250272,3832867.429586351,DDoS
192.168.3.22-69.190.212.93-42275-443-6,192.168.3.22,42268,69.190.212.93,21,6,7/14/2017 14:50:14 AM,20292822,415,213,432168,222079,976,899,943.6762912019722,633.8949986987782,98,70,49.85212351053505,17.65983290124552,8027312.0058230255,4820.572869359819,1013697.9602314312,320977.52087843686,99209127.43053281,160239.6522770214,8958670.543609664,42.2522,73292326.3540559,292764.90892483905,0,0,0,0,13046,7120,26.937291402606526,8.463300125511285,55,1447,1030.7829341655106,915.0480164508231,834191.7603380332,0,0,1,209,413,0,0,0,3.6987186117332094,350.2569579698124,503.2768377239146,1207.1394872140363,417,436829,226,217139,17519,52533,234,21,8936075.072569773,5439179.804049838,64250019.26880825,4070752.9140712144,36160398.0848675,29031477.57993058,672547349.8855547,28004984.996847697,BENIGN
192.168.6.21-147.12.115.251-46214-80-6,192.168.6.21,46647,147.12.115.251,1150,6,7/10/2017 10:21:19 AM,9450276,317,310,51437,7467,982,453,909.6640556460283,523.6560949262882,1282,685,1220.345417901819,303.7164690094061,4570286.565123106,4816.34365199611,8278579.723329146,6630203.9283648515,58192541.14687262,1841400.6342471945,7448949.916304829,42.2522,60704091.25564302,170893.95930471347,0,0,0,0,9783,9735,39.097176299610524,41.248718015403085,5,149,151.30519605588265,67.60869164034594,0.4996,1,0,1,301,134,0,0,0,4.449959702091802,711.854669263325,1142.005654596125,153.35739292337124,314,58775,320,6101,56658,6156,155,35,764938.3763913764,434215.7825223926,55017623.64300461,244910.70995804507,35941221.1514559,2425719.67229993,756039552.0650225,9427577.584225802,BENIGN
192.168.4.72-156.192.30.26-4701-8080-17,192.168.4.72,4327,156.192.30.26,8107,17,7/14/2017 13:28:59 AM,35930451,61,244,10166,37451,684,408,632.2176491332176,558.9771891652376,1239,604,989.4373585111559,546.7857599722129,4583192.344653155,1620.0603100221688,5365756.175256,3479941.5014226134,56518104.53158234,4436880.191610604,68841079.78440517,1137930.4798299114,14023076.39396016,140710.06982131282,0,0,0,0,2335,7339,0.7089619253529864,10.349342674176626,47,473,123.03973328842442,52.16266686281294,15521.688144601423,0,1,1,60,225,0,0,0,2.318738956877844,372.4928127348002,983.4811261343185,1006.8941011664662,59,8193,244,46717,32779,2987,10,15,6484189.268261781,2792737.378422999,83766776.48069644,5135861.817663521,86432385.21123813,4919416.145202386,993128045.7923,30383310.4170253,BENIGN
192.168.7.93-53.45.99.236-63598-3306-6,192.168.7.93,63598,53.45.99.236,3306,6,7/11/2017 16:57:58 AM,60300910,491,449,552992,183899,563,357,539.9269,211.1256,874,282,465.1194,19.1164,5200777.3296,1716.3722,6123674.2976,2654365.5532,48840000.4153,5928653.8602,79234051.2179,161372.8131,28840853.356,64233.5264,0,0,0,0,15712,14368,8.1425,7.446,9,1131,1093.6054,682.1857,465377.3293,0,1,0,238,697,0,0,0,3.3216,331.4998,435.0943,1171.6905,491,552992,449,183899,2042,59487,20,21,2830172.9877,1678495.2733,7998955.0221,865527.7505,43032282.8533,28412207.4028,43646379.9737,10819755.8956,BENIGN
192.168.6.205-15.36.195.24-27163-443-6,192.168.6.205,26440,15.36.195.24,985,7,7/12/2017 9:01:54 AM,27832431,91,200,99571,223493,592,147,185.86004135208083,94.4057509045979,930,732,874.4624592216328,286.0849187748705,6627942.589570101,595.937475039024,6661599.150591199,5640843.529176734,55869675.039312445,3362587.9552592803,87774472.76411742,1114858.3359468612,50438734.44750572,135159.15766018795,0,0,0,0,2866,6289,1.9451358232634002,9.794665436368824,26,1349,573.1815661015149,32.80229637383506,0.4996,1,0,1,47,85,0,0,0,1.7627116070517919,474.0473753919338,326.0206742199381,1055.7495329895733,75,112767,192,205269,19807,65445,67,14,2777227.968164936,1222550.5041823287,91753113.9652672,1355885.0082387703,12980545.89715301,2745910.0681299027,910402815.2274039,13406658.941089148,BENIGN
192.168.2.116-45.227.44.208-45714-63411-17,192.168.2.116,46117,45.227.44.208,62748,17,7/11/2017 9:35:34 AM,38413294,457,160,156628,178234,1456,1323,1303.9488359820016,472.9322462048757,482,64,433.58891238759617,390.0050406518025,2398772.2534596003,2447.737205129609,3541723.0279870536,2053485.5909485293,48615399.56351915,3767639.964939306,9063319.809432728,42.2522,90032240.22017139,583371.5701479187,0,0,0,0,14776,4912,13.409158723085293,3.959732697462539,31,862,709.3919620957154,582.2466618234184,341329.83963218174,0,1,1,372,488,0,0,0,0.34129198771837194,970.4071423010408,922.1099088166434,671.9996114086782,448,150731,158,197046,45353,15522,451,20,7903224.559462991,909006.9499365101,56630091.29136648,6526175.215779854,82981536.37026045,42615677.90984439,369208540.1241902,14671614.15643027,DoS Hulk
192.168.1.75-42.77.237.21-59036-80-6,192.168.1.75,58371,42.77.237.21,174,6,7/10/2017 10:49:45 AM,23422392,497,263,548402,305072,1363,1042,1357.10467209235,449.2847691155206,300,149,190.6393608305172,143.65954449937342,9293659.966691315,114.83258091547216,7080353.082886981,5011364.147319643,28225922.38353689,7066088.756897996,59615805.81988386,249491.89195147267,94158557.12172544,276821.83724119596,0,0,0,0,15628,8573,27.135681276704705,12.983297598018105,35,213,138.02908052340885,69.94026070088908,6445.896908106915,1,0,0,71,311,0,0,0,0.8482666781575341,325.19436459964777,109.87334683480034,859.9636674868157,485,541598,252,315137,46333,10480,40,20,7113590.552566941,3287496.0464500873,96248079.66105643,6739447.72170765,73843297.32457586,33855685.31109747,934597618.7998779,72659067.45211734,DoS Hulk
192.168.7.110-156.52.133.144-60382-22-6,192.168.7.110,60639,156.52.133.144,229,7,7/14/2017 16:58:52 AM,5499079,336,441,200642,437916,1099,278,1017.5203419125527,70.83377496541019,1382,742,870.0837793495491,861.1802278581041,4475033.898180583,2040.3428731329832,892186.4801148307,679953.065509015,56446600.60866388,927636.8255106723,14687542.505089905,42.2522,76168711.52616662,228347.14357169016,0,0,0,0,10781,14576,70.59402653418034,100.4598292068673,32,591,96.86341452958655,0.7068,0.4996,1,0,1,129,321,0,0,0,1.1610850248239624,100.73159124782093,311.8561868261878,950.8989080990888,324,186404,433,414151,41631,53191,45,8,407319.4226131466,137605.11656893263,20815698.985354375,115549.34397306919,49119113.24580961,48835075.10448824,96254878.00515419,21129256.8315822,PortScan
192.168.2.71-157.160.32.113-12807-16909-17,192.168.2.71,11507,157.160.32.113,16124,17,7/11/2017 15:08:14 AM,84929785,90,77,10994,28121,221,144,161.83286218189494,135.20763174809906,897,610,687.2549947705063,387.8993503381826,2273244.7885629176,4731.703169431801,9834175.25059983,9674519.2013,8749088.401049817,8257669.238669559,86431661.58726683,962707.5965840175,53717696.56205714,705583.8776194629,0,0,0,0,2525,2017,0.0152,3.349147641284841,32,996,126.66185347807479,16.56311679457686,0.4996,0,0,1,8,9,0,0,0,0.987892175193003,596.7868506424131,1214.3630750310367,1024.5827810607693,85,16972,86,27854,9211,55045,36,17,472877.4872114144,86005.13297161393,35022854.53524385,346641.12416358775,91248636.15123555,34458184.162633665,961382384.8142366,26201831.612535965,BENIGN
192.168.10.234-124.249.8.2-35903-22-6,192.168.10.234,36897,124.249.8.2,21,6,7/7/2017 16:46:17 AM,72267497,150,4,132201,2682,1420,860,1345.0991840944537,1165.2809669914623,255,252,238.94208811512968,24.88901002215819,1862204.204999412,2697.3527175123463,8265725.979164122,2130151.502563448,46092106.52377605,3293949.42743606,39061423.604718745,228225.53746675677,55881666.387386866,6412116.909065795,0,0,0,0,4520,175,0.3629573270247355,0.6752639804566192,26,800,294.16989808602415,154.34535649398393,3822.024522169253,0,1,0,11,18,0,0,0,3.238713647361857,682.6447332662179,135.24697082300636,1191.1466186198186,151,119996,2,417,42222,12393,125,11,2416630.7031712583,2141613.6755898274,70283265.04415491,1166781.7648106345,26688341.23137152,24885732.256518215,677511736.1339979,6720123.6706088735,BENIGN
192.168.4.72-156.192.30.26-4701-8080-17,192.168.4.72,4621,156.192.30.26,8915,17,7/14/2017 13:28:59 AM,38563122,60,244,21625,38630,670,441,619.9205738914562,561.0448570104672,1215,588,991.5719324855023,537.8735176194177,4611968.389235004,1714.767114763198,5465748.2378143575,3835292.6647878103,56610115.38374385,4403694.593030179,67774569.15084419,1218900.5450690384,12559989.60265907,59762.208986530044,0,0,0,0,1840,7850,3.342348263315027,8.021801751159513,47,520,129.25863298330893,55.465542217623096,15784.615429390808,0,1,1,54,222,0,0,0,2.3470333143505897,375.3487918383398,963.7777077102807,1014.4497423169554,62,12997,245,41329,33447,2131,12,15,6509267.571291908,2669125.3347766767,83453170.92791565,5219487.220129642,84398501.82655275,5374610.618057566,993128045.7923,31937767.234907225,BENIGN
192.168.2.44-205.241.207.101-9703-21-6,192.168.2.44,8366,205.241.207.101,21,6,7/14/2017 10:53:01 AM,32346933,326,72,228400,12112,1343,322,1348.0775427658668,555.9616170910396,1390,564,742.12047881011,154.6972295759702,8170262.079007023,2074.5171586247016,6363481.278343181,4268933.072788379,38681281.97961615,3336514.263830442,81282176.69199394,47180.689862872794,49283166.41338542,929050.4903300658,0,0,0,0,10214,1925,5.332734154817085,4.018703252146805,47,659,563.9147645284511,507.382880120532,249851.8702572973,0,0,0,3,391,0,0,0,0.8071970187747279,220.87418156768837,1270.757274239629,338.16327119905367,316,265425,57,417,1969,11190,69,22,4613650.670957375,1178755.4705632245,22187385.071137585,4180619.011451387,57908344.01954894,23881415.032593437,848173816.0843858,41069204.022440836,BENIGN
192.168.5.148-84.243.171.38-6224-8080-6,192.168.5.148,6082,84.243.171.38,7659,6,7/7/2017 15:20:57 AM,47477367,343,403,378203,339790,1209,311,1217.026968164112,824.0955031641103,1013,297,699.6777746648128,296.23719647068754,2821121.540257586,4770.620743309619,521406.75725919544,459575.8885441071,97201681.05233882,370940.36960191326,87098420.84270285,280885.80947591376,95817267.59488526,108446.02670961969,0,0,0,0,10969,12585,11.112320636626206,10.344526214073788,7,1292,844.3283288495579,342.3818191490698,130477.8747055723,1,1,1,55,680,0,0,0,1.627624152765868,289.28630927318494,596.1229261676515,1200.6238832797164,341,368455,397,347038,8861,47593,319,36,3020139.3570042923,399152.860684181,44679963.738168195,1670732.8380783675,42886646.08791585,39871050.366797484,54086659.31674998,34699426.878398046,DoS Hulk
192.168.7.85-124.96.35.245-54957-21-17,192.168.7.85,56690,124.96.35.245,256,17,7/12/2017 13:51:05 AM,71933056,282,230,39114,49821,620,530,587.0257388119545,37.68165356663676,1370,752,1222.0020414676167,0.4954,6100570.674118904,1332.1351908343954,5790332.311868687,3908323.8851536303,55099051.63076885,2695506.122201393,82148406.62906942,236558.19162907475,51371668.00814614,102490.67781978348,0,0,0,0,8739,7046,1.0878378862015285,6.047194914904782,7,1256,239.52363167329202,17.869311578797202,2038.7206468710258,1,0,0,8,392,0,0,0,3.6187427138415447,161.1570648834861,916.9224592080869,116.76692215815842,273,38316,221,60105,50772,4434,257,25,1760250.4040154256,1257696.0908764738,5165265.004234664,1186414.006569288,60312399.606691785,8550961.427293768,239332510.46809873,13973004.397132775,DDoS
192.168.1.119-183.117.170.21-64513-3133-17,192.168.1.119,63097,183.117.170.21,3975,17,7/11/2017 16:17:31 AM,39318942,114,409,100101,191162,264,185,200.73187335653154,1.2781,923,178,440.2320253102681,384.170564139285,6876276.168546306,2248.334818614608,7382029.494519334,4007775.0251628393,52513432.70779194,1545002.2496245757,56467931.81306436,719521.1768032319,31847209.974017672,28034.7035894012,0,0,0,0,3228,13005,0.0152,7.5766846055809545,60,594,492.2589085955969,455.21639005307696,194840.84100825936,0,1,0,97,436,0,0,0,2.122246399847942,187.91845661498672,545.3942791335427,107.55290052796298,94,107289,408,184948,32367,18060,92,38,264734.3149792024,86727.35761788349,25895180.149834733,79287.23769275137,8698408.196847351,9041566.470382266,633055825.6916977,69984.2971,BENIGN
192.168.10.16-181.3.170.140-22110-63926-17,192.168.10.16,22843,181.3.170.140,64834,17,7/7/2017 13:40:18 AM,60467101,357,128,50085,188587,724,396,653.894673989868,159.29195745930355,1061,582,662.9402643674496,234.2444874844436,9019307.538556186,563.5325389855936,3264110.492252558,1234721.1118599023,71012113.26017913,82442.47261494542,14574704.513906214,28716.56377602172,52546342.80803714,526812.9107572711,0,0,0,0,10940,3846,5.73568116040149,0.0422,1,386,177.5809291405268,99.00855310790854,8704.587451367794,0,1,1,99,229,0,0,0,3.807327338567135,391.0165284504175,25.273349842125942,1356.6715427594688,344,42971,134,176142,39460,23032,267,13,3730981.4035397843,927553.9367071708,8800912.099111507,2545458.02411156,39258820.2521027,2897362.882988047,152760666.2724551,40526344.48714742,BENIGN
192.168.7.43-177.227.179.115-3799-47633-17,192.168.7.43,3083,177.227.179.115,48187,17,7/14/2017 14:17:40 AM,106177758,494,36,93196,41627,862,379,601.9538130381223,493.28652682400707,343,16,80.4690740266994,25.7023899603631,7790443.464379334,193.4954101511445,750197.2694512357,536330.1732735476,38619019.77359612,366522.96846434975,59640573.455052786,240723.47329692397,60943492.631916605,2077197.379045022,0,0,0,0,15335,1001,7.756810673033592,0.0422,36,327,174.4151343519079,97.64356103804602,0.4996,1,1,1,226,74,0,0,0,3.175443903877779,279.9083233238108,153.90699481547898,1087.3909653552887,482,85692,32,41168,65409,50927,456,15,2848183.2543789325,801628.4132052589,47066004.424227655,2559528.1820892356,29812511.3206242,27359261.02787516,498136870.75101215,2012889.5963651654,BENIGN
192.168.7.240-92.167.187.100-21139-443-6,192.168.7.240,20537,92.167.187.100,70,6,7/7/2017 12:04:56 AM,100618792,397,77,36510,2222,1006,955,954.6779001190991,135.08492088803115,1273,326,781.06041512399,447.9431566786934,2819836.2398569444,790.0917106409374,6075739.173574574,2859750.4137801337,74893066.68855101,491307.77009713714,40925641.81458579,256311.1182024975,60633606.95324296,630277.4588134809,0,0,0,0,12983,2446,10.635585208108196,1.560557599230577,18,1181,736.373306516217,664.995041353823,459463.7678523009,1,0,0,65,440,0,0,0,1.624770838584981,277.27117387661156,1293.770125493538,1204.1577982586678,403,29642,76,32106,2053,28839,359,25,317826.5868889495,5914.050547888664,1958907.60793643,126483.31700790834,89540925.70610562,87370127.42809589,628069972.9368038,68799973.49726027,DoS Hulk
192.168.2.87-111.58.116.31-37854-22-17,192.168.2.87,37858,111.58.116.31,21,16,7/11/2017 13:49:02 AM,102752101,452,297,281785,87723,1422,1053,1276.8988876869544,137.69797005766873,142,105,102.08386086893157,103.4527407010944,9656767.502728872,3789.334247677856,9669099.227733985,7682440.69134877,63633232.30715236,8494439.106329381,8372600.234250047,42.2522,55603935.14145649,99805.53457921927,0,0,0,0,14329,9240,2.6114619574969966,0.0422,58,810,191.4974113586222,60.58573239095296,8962.74884795222,0,0,0,442,200,0,0,0,2.1942554859142955,532.5341768584666,1071.4041291436183,174.4854218192617,458,285112,277,102185,45777,45143,417,15,1149984.9143706313,393621.49489351385,98232723.17101523,869885.6073491892,2991593.8719103923,2699724.1408698447,479821036.682883,1539860.716764557,BENIGN
192.168.1.2-65.195.154.251-26890-8080-6,192.168.1.2,25853,65.195.154.251,7789,6,7/14/2017 8:37:11 AM,35697808,105,267,61014,178474,988,140,212.7805360766725,148.57227163547856,885,144,362.3056210806126,96.33184643752496,9706174.271225771,2456.561853420962,9738599.51271666,2750508.610434297,41596916.90979781,4168009.3307560184,93234382.09176151,899103.5274126959,26915710.663350895,67070.00380980465,0,0,0,0,2248,7957,4.2095240328471775,10.454235718768228,47,1057,842.4668908174143,133.0346560608185,29846.534154083252,1,1,1,12,155,0,0,0,4.322387891136255,670.9508664471352,1173.384589829352,97.76365522714302,73,64811,258,184716,20979,6703,31,18,451234.1183898308,738.8313,73220749.3276343,184100.5318102326,97642883.13553427,92275736.7154,120313168.33175161,34977799.15788698,BENIGN
192.168.9.75-129.137.64.100-54573-16589-6,192.168.9.75,53688,129.137.64.100,16679,6,7/10/2017 11:27:54 AM,63519637,348,294,206497,17841,1094,320,1015.131734400646,715.826447830274,1229,820,1011.831825724992,784.5857059475312,650962.1649714039,1138.4955626874118,18809.5347,343.1403,66120776.85639104,72431.4927436685,27990407.54360735,42.2522,44274143.48899993,50374.60673029596,0,0,0,0,11157,9516,10.865922767175999,3.663858494625365,36,166,52.082329179297346,0.7068,515.7797617583244,0,0,1,207,291,0,0,0,1.3640173593347218,379.68241633975015,1249.2888538938594,1312.7332501335327,336,197758,294,16877,27324,50655,30,8,719445.4147630053,732693.4976267115,28092764.830285814,176176.76912339882,31776248.543635875,30988269.503644247,713172469.1095319,30689634.519035522,Bot
192.168.4.42-102.151.211.130-43006-443-17,192.168.4.42,42185,102.151.211.130,21,17,7/11/2017 13:47:15 AM,70760305,13,329,144,138022,562,180,179.44833147406754,33.37292238610377,737,66,464.3723946790325,384.6277216929809,689599.8484430977,3809.0937167262746,6885080.245742727,127298.4504594362,75697576.7536259,637335.7549531183,58371104.702999055,14693421.476559715,90676978.01586553,278617.4712064646,0,0,0,0,282,10400,0.0152,7.932892211262274,23,1058,406.62126253234936,120.67344221902562,22234.58015497147,1,0,1,0,231,0,0,0,2.517352931602946,547.4871678746047,1101.3726782678084,334.5101966180602,12,144,345,136903,22415,4761,13,33,4494251.542306789,2182955.7601054343,93659210.06803225,3792082.1741857324,95878716.13411377,44953908.01654921,924884508.2330374,41770496.14110963,BENIGN
192.168.4.156-155.75.37.62-30599-8080-17,192.168.4.156,30605,155.75.37.62,9289,17,7/12/2017 9:05:16 AM,3291411,359,376,455486,301757,290,272,277.0338525952341,261.1686736533287,82,100,105.90152305980286,0.4954,7963862.178177742,1150.3238553387519,9286865.347781869,4040601.2582156216,97083313.81230265,6977935.938979702,51217151.50641609,142744.75054361683,9085164.886410922,55088.58649044437,0,0,0,0,11014,12212,73.98243105213501,83.70551690700681,55,197,137.41727793950145,0.7068,7550.329467254092,0,1,0,26,183,0,0,0,1.9553171200186328,906.138622619528,143.55726928487144,1327.6622542855255,351,429786,378,318212,3871,50065,83,37,705986.9051244745,504550.19334649434,22125204.641781572,528168.3609966339,74889125.17495915,19314172.529249303,384542948.6855144,3558795.6758261058,DoS Hulk
192.168.9.145-179.76.124.180-46721-443-6,192.168.9.145,45049,179.76.124.180,952,6,7/11/2017 14:22:38 AM,87486237,319,257,445505,205847,826,644,659.5349132735912,637.231844335336,1091,528,578.9322018383635,377.3495961140069,2048051.133258478,3496.699247110344,4142813.3101371797,2244346.83821306,86836223.2266144,1455299.330224372,21852407.07166581,165042.90730932186,52804425.46467477,166621.6947939363,0,0,0,0,10239,8385,0.0152,0.0422,51,862,706.9506088859584,97.13054714751925,22128.184143730534,0,0,0,130,37,0,0,0,2.1161388417308955,334.60518226476984,617.6632110254378,1296.847284676685,330,458254,258,212604,28506,48093,39,17,4679311.886791996,4902224.263759036,35056898.96140226,1483627.4909795087,94698314.18159965,87128241.9034217,516641363.79133123,79944623.52835555,BENIGN
192.168.5.170-140.236.52.213-61143-3306-17,192.168.5.170,59041,140.236.52.213,2506,17,7/11/2017 12:26:06 AM,82462492,391,421,200320,272952,120,63,99.27748752664719,30.113832162128904,1116,876,896.3334588978217,628.2888964537391,6194551.021992367,1744.0661012521214,8604473.655404398,530057.4354113841,21470117.082818776,5149350.489331273,81275692.60800794,58260.74511757129,56416514.21476979,10142.822668274312,0,0,0,0,12665,13669,7.844897999009611,3.8356601819629708,18,565,515.7273052102594,403.2681172453459,154952.05457452405,1,1,1,382,571,0,0,0,0.7367251213146656,263.3966238695502,396.6459983329572,295.5333344808755,414,191766,426,264973,10048,25604,43,16,609802.4109736448,819016.6894681838,12732556.814211959,526619.948582636,54031268.88854821,13449736.54857424,377562947.62851083,36234627.900575064,DDoS
192.168.4.79-109.193.80.240-56233-8080-6,192.168.4.79,57268,109.193.80.240,8481,6,7/10/2017 9:18:28 AM,70857293,182,118,14791,130616,1079,684,889.6532322360878,425.88083420245914,856,388,758.1923209269277,251.49222527190523,4097471.274637397,832.285840921449,2576520.2593240994,1514534.1780926925,35731626.90278059,139044.206065491,85413269.10516448,444462.9192658323,50755946.857403606,428772.58358335687,0,0,0,0,5703,3891,3.53738385953272,3.57039389315403,3,790,17.090210428248017,0.7068,0.4996,0,1,0,22,66,0,0,0,1.0432699178011815,349.81796105321814,417.2843435634011,1237.1008332426704,174,12643,129,126477,34882,25526,177,15,9962341.224853396,7512196.255188725,75865168.6879045,8987007.228143426,109670.8925,435825.4063255312,820070066.528412,69984.2971,BENIGN
